SLEIGH
PresentSize: 10000
Score: 0
PRESENTS
id,a,b,c,locked,rotation,previousAllocation,calculatedX,calculatedY,calculatedZ
7133,45,57,57,false,null,7132,0,0,0
7134,87,178,122,false,null,7133,0,0,0
7135,93,74,161,false,null,7134,0,0,0
7136,78,174,114,false,null,7135,0,0,0
7137,38,37,49,false,null,7136,0,0,0
7138,21,45,70,false,null,7137,0,0,0
7139,172,124,149,false,null,7138,0,0,0
7140,231,193,152,false,null,7139,0,0,0
7141,5,35,45,false,null,7140,0,0,0
7142,8,5,4,false,null,7141,0,0,0
7143,39,17,94,false,null,7142,0,0,0
7144,194,246,139,false,null,7143,0,0,0
7145,36,42,98,false,null,7144,0,0,0
7146,37,20,9,false,null,7145,0,0,0
7147,4,9,9,false,null,7146,0,0,0
7148,79,241,211,false,null,7147,0,0,0
7149,41,36,50,false,null,7148,0,0,0
7150,37,31,49,false,null,7149,0,0,0
7151,163,170,220,false,null,7150,0,0,0
7152,2,9,6,false,null,7151,0,0,0
7153,44,5,49,false,null,7152,0,0,0
7154,26,29,27,false,null,7153,0,0,0
7155,34,26,50,false,null,7154,0,0,0
7156,218,241,204,false,null,7155,0,0,0
7157,172,210,206,false,null,7156,0,0,0
7158,26,48,23,false,null,7157,0,0,0
7159,6,5,10,false,null,7158,0,0,0
7160,10,4,4,false,null,7159,0,0,0
7161,99,202,82,false,null,7160,0,0,0
7162,5,6,7,false,null,7161,0,0,0
7163,33,21,66,false,null,7162,0,0,0
7164,7,61,19,false,null,7163,0,0,0
7165,8,52,26,false,null,7164,0,0,0
7166,40,18,33,false,null,7165,0,0,0
7167,8,10,9,false,null,7166,0,0,0
7168,28,29,44,false,null,7167,0,0,0
7169,37,64,36,false,null,7168,0,0,0
7170,8,44,65,false,null,7169,0,0,0
7171,13,5,75,false,null,7170,0,0,0
7172,8,5,6,false,null,7171,0,0,0
7173,18,12,21,false,null,7172,0,0,0
7174,28,63,12,false,null,7173,0,0,0
7175,23,34,17,false,null,7174,0,0,0
7176,185,188,85,false,null,7175,0,0,0
7177,8,4,7,false,null,7176,0,0,0
7178,40,30,88,false,null,7177,0,0,0
7179,104,65,175,false,null,7178,0,0,0
7180,180,122,155,false,null,7179,0,0,0
7181,154,223,164,false,null,7180,0,0,0
7182,60,46,19,false,null,7181,0,0,0
7183,40,14,6,false,null,7182,0,0,0
7184,42,7,64,false,null,7183,0,0,0
7185,31,29,27,false,null,7184,0,0,0
7186,2,5,7,false,null,7185,0,0,0
7187,4,9,3,false,null,7186,0,0,0
7188,133,242,130,false,null,7187,0,0,0
7189,28,52,56,false,null,7188,0,0,0
7190,179,214,148,false,null,7189,0,0,0
7191,23,30,30,false,null,7190,0,0,0
7192,35,42,39,false,null,7191,0,0,0
7193,232,224,241,false,null,7192,0,0,0
7194,18,6,50,false,null,7193,0,0,0
7195,44,46,35,false,null,7194,0,0,0
7196,12,23,64,false,null,7195,0,0,0
7197,8,39,34,false,null,7196,0,0,0
7198,37,29,70,false,null,7197,0,0,0
7199,10,8,9,false,null,7198,0,0,0
7200,217,221,108,false,null,7199,0,0,0
7201,2,7,5,false,null,7200,0,0,0
7202,154,120,137,false,null,7201,0,0,0
7203,108,87,160,false,null,7202,0,0,0
7204,7,24,96,false,null,7203,0,0,0
7205,27,18,58,false,null,7204,0,0,0
7206,8,4,6,false,null,7205,0,0,0
7207,40,40,78,false,null,7206,0,0,0
7208,8,8,2,false,null,7207,0,0,0
7209,5,5,2,false,null,7208,0,0,0
7210,25,28,34,false,null,7209,0,0,0
7211,3,8,5,false,null,7210,0,0,0
7212,28,9,92,false,null,7211,0,0,0
7213,67,78,75,false,null,7212,0,0,0
7214,230,188,155,false,null,7213,0,0,0
7215,9,5,9,false,null,7214,0,0,0
7216,70,64,41,false,null,7215,0,0,0
7217,11,30,94,false,null,7216,0,0,0
7218,15,54,38,false,null,7217,0,0,0
7219,26,45,13,false,null,7218,0,0,0
7220,5,10,10,false,null,7219,0,0,0
7221,236,93,191,false,null,7220,0,0,0
7222,47,38,47,false,null,7221,0,0,0
7223,184,124,74,false,null,7222,0,0,0
7224,6,3,6,false,null,7223,0,0,0
7225,36,42,5,false,null,7224,0,0,0
7226,223,137,238,false,null,7225,0,0,0
7227,5,9,9,false,null,7226,0,0,0
7228,10,6,5,false,null,7227,0,0,0
7229,104,236,192,false,null,7228,0,0,0
7230,9,10,2,false,null,7229,0,0,0
7231,13,35,87,false,null,7230,0,0,0
7232,10,3,5,false,null,7231,0,0,0
7233,52,15,33,false,null,7232,0,0,0
7234,4,5,3,false,null,7233,0,0,0
7235,119,95,118,false,null,7234,0,0,0
7236,43,6,87,false,null,7235,0,0,0
7237,10,5,7,false,null,7236,0,0,0
7238,6,3,8,false,null,7237,0,0,0
7239,215,216,225,false,null,7238,0,0,0
7240,42,21,70,false,null,7239,0,0,0
7241,26,18,50,false,null,7240,0,0,0
7242,21,57,65,false,null,7241,0,0,0
7243,29,19,2,false,null,7242,0,0,0
7244,188,161,70,false,null,7243,0,0,0
7245,28,7,59,false,null,7244,0,0,0
7246,9,32,77,false,null,7245,0,0,0
7247,10,7,10,false,null,7246,0,0,0
7248,21,11,68,false,null,7247,0,0,0
7249,32,21,34,false,null,7248,0,0,0
7250,152,146,168,false,null,7249,0,0,0
7251,20,9,19,false,null,7250,0,0,0
7252,23,15,30,false,null,7251,0,0,0
7253,8,5,6,false,null,7252,0,0,0
7254,2,5,4,false,null,7253,0,0,0
7255,3,6,8,false,null,7254,0,0,0
7256,11,5,82,false,null,7255,0,0,0
7257,36,40,75,false,null,7256,0,0,0
7258,126,69,149,false,null,7257,0,0,0
7259,7,35,15,false,null,7258,0,0,0
7260,18,45,22,false,null,7259,0,0,0
7261,16,41,26,false,null,7260,0,0,0
7262,5,9,3,false,null,7261,0,0,0
7263,34,24,15,false,null,7262,0,0,0
7264,90,149,144,false,null,7263,0,0,0
7265,31,11,28,false,null,7264,0,0,0
7266,21,53,34,false,null,7265,0,0,0
7267,5,5,2,false,null,7266,0,0,0
7268,20,19,11,false,null,7267,0,0,0
7269,175,109,229,false,null,7268,0,0,0
7270,13,33,72,false,null,7269,0,0,0
7271,126,90,215,false,null,7270,0,0,0
7272,37,52,18,false,null,7271,0,0,0
7273,16,5,83,false,null,7272,0,0,0
7274,161,217,98,false,null,7273,0,0,0
7275,36,8,5,false,null,7274,0,0,0
7276,17,28,75,false,null,7275,0,0,0
7277,42,19,80,false,null,7276,0,0,0
7278,23,64,9,false,null,7277,0,0,0
7279,156,124,169,false,null,7278,0,0,0
7280,4,10,4,false,null,7279,0,0,0
7281,6,9,3,false,null,7280,0,0,0
7282,5,8,8,false,null,7281,0,0,0
7283,21,7,69,false,null,7282,0,0,0
7284,7,21,12,false,null,7283,0,0,0
7285,6,3,8,false,null,7284,0,0,0
7286,7,3,4,false,null,7285,0,0,0
7287,91,183,230,false,null,7286,0,0,0
7288,246,118,96,false,null,7287,0,0,0
7289,30,23,50,false,null,7288,0,0,0
7290,68,218,212,false,null,7289,0,0,0
7291,23,31,13,false,null,7290,0,0,0
7292,43,38,71,false,null,7291,0,0,0
7293,8,5,7,false,null,7292,0,0,0
7294,6,10,10,false,null,7293,0,0,0
7295,8,9,2,false,null,7294,0,0,0
7296,185,248,152,false,null,7295,0,0,0
7297,28,34,54,false,null,7296,0,0,0
7298,9,7,7,false,null,7297,0,0,0
7299,42,24,32,false,null,7298,0,0,0
7300,2,8,6,false,null,7299,0,0,0
7301,40,10,66,false,null,7300,0,0,0
7302,2,9,9,false,null,7301,0,0,0
7303,26,16,34,false,null,7302,0,0,0
7304,60,33,68,false,null,7303,0,0,0
7305,50,24,19,false,null,7304,0,0,0
7306,6,25,51,false,null,7305,0,0,0
7307,9,9,4,false,null,7306,0,0,0
7308,39,23,13,false,null,7307,0,0,0
7309,62,68,66,false,null,7308,0,0,0
7310,9,6,8,false,null,7309,0,0,0
7311,64,6,5,false,null,7310,0,0,0
7312,58,19,32,false,null,7311,0,0,0
7313,122,82,128,false,null,7312,0,0,0
7314,8,5,2,false,null,7313,0,0,0
7315,71,110,234,false,null,7314,0,0,0
7316,35,59,61,false,null,7315,0,0,0
7317,2,3,4,false,null,7316,0,0,0
7318,28,22,52,false,null,7317,0,0,0
7319,40,39,20,false,null,7318,0,0,0
7320,2,4,6,false,null,7319,0,0,0
7321,11,6,83,false,null,7320,0,0,0
7322,29,30,81,false,null,7321,0,0,0
7323,211,90,166,false,null,7322,0,0,0
7324,51,33,19,false,null,7323,0,0,0
7325,37,18,16,false,null,7324,0,0,0
7326,9,5,6,false,null,7325,0,0,0
7327,162,178,207,false,null,7326,0,0,0
7328,39,19,70,false,null,7327,0,0,0
7329,3,10,7,false,null,7328,0,0,0
7330,73,162,185,false,null,7329,0,0,0
7331,4,7,2,false,null,7330,0,0,0
7332,5,13,92,false,null,7331,0,0,0
7333,34,40,23,false,null,7332,0,0,0
7334,42,14,45,false,null,7333,0,0,0
7335,12,28,5,false,null,7334,0,0,0
7336,69,234,160,false,null,7335,0,0,0
7337,231,71,120,false,null,7336,0,0,0
7338,15,57,27,false,null,7337,0,0,0
7339,35,40,29,false,null,7338,0,0,0
7340,18,41,61,false,null,7339,0,0,0
7341,5,8,2,false,null,7340,0,0,0
7342,10,8,10,false,null,7341,0,0,0
7343,9,7,7,false,null,7342,0,0,0
7344,60,48,57,false,null,7343,0,0,0
7345,8,8,5,false,null,7344,0,0,0
7346,64,15,47,false,null,7345,0,0,0
7347,10,7,91,false,null,7346,0,0,0
7348,53,9,35,false,null,7347,0,0,0
7349,81,184,180,false,null,7348,0,0,0
7350,36,7,91,false,null,7349,0,0,0
7351,30,26,5,false,null,7350,0,0,0
7352,8,8,6,false,null,7351,0,0,0
7353,37,70,10,false,null,7352,0,0,0
7354,235,95,177,false,null,7353,0,0,0
7355,145,133,89,false,null,7354,0,0,0
7356,16,45,86,false,null,7355,0,0,0
7357,35,39,67,false,null,7356,0,0,0
7358,9,12,63,false,null,7357,0,0,0
7359,7,5,10,false,null,7358,0,0,0
7360,9,5,6,false,null,7359,0,0,0
7361,7,2,8,false,null,7360,0,0,0
7362,5,5,8,false,null,7361,0,0,0
7363,51,17,19,false,null,7362,0,0,0
7364,24,64,36,false,null,7363,0,0,0
7365,162,83,171,false,null,7364,0,0,0
7366,53,29,36,false,null,7365,0,0,0
7367,16,10,47,false,null,7366,0,0,0
7368,60,14,51,false,null,7367,0,0,0
7369,5,8,6,false,null,7368,0,0,0
7370,10,7,4,false,null,7369,0,0,0
7371,231,97,65,false,null,7370,0,0,0
7372,7,7,2,false,null,7371,0,0,0
7373,130,149,223,false,null,7372,0,0,0
7374,3,6,7,false,null,7373,0,0,0
7375,31,9,38,false,null,7374,0,0,0
7376,2,10,5,false,null,7375,0,0,0
7377,63,46,42,false,null,7376,0,0,0
7378,228,196,161,false,null,7377,0,0,0
7379,233,210,249,false,null,7378,0,0,0
7380,3,9,6,false,null,7379,0,0,0
7381,88,236,213,false,null,7380,0,0,0
7382,189,196,213,false,null,7381,0,0,0
7383,82,89,182,false,null,7382,0,0,0
7384,20,40,28,false,null,7383,0,0,0
7385,40,51,16,false,null,7384,0,0,0
7386,8,7,6,false,null,7385,0,0,0
7387,67,81,138,false,null,7386,0,0,0
7388,35,31,66,false,null,7387,0,0,0
7389,72,95,186,false,null,7388,0,0,0
7390,250,66,128,false,null,7389,0,0,0
7391,247,242,186,false,null,7390,0,0,0
7392,172,230,184,false,null,7391,0,0,0
7393,13,62,38,false,null,7392,0,0,0
7394,83,113,218,false,null,7393,0,0,0
7395,12,16,78,false,null,7394,0,0,0
7396,11,16,87,false,null,7395,0,0,0
7397,19,21,13,false,null,7396,0,0,0
7398,232,78,180,false,null,7397,0,0,0
7399,235,191,190,false,null,7398,0,0,0
7400,47,47,52,false,null,7399,0,0,0
7401,45,22,20,false,null,7400,0,0,0
7402,204,95,109,false,null,7401,0,0,0
7403,27,33,12,false,null,7402,0,0,0
7404,3,4,3,false,null,7403,0,0,0
7405,25,26,6,false,null,7404,0,0,0
7406,18,17,97,false,null,7405,0,0,0
7407,53,67,8,false,null,7406,0,0,0
7408,14,23,99,false,null,7407,0,0,0
7409,12,46,30,false,null,7408,0,0,0
7410,5,3,10,false,null,7409,0,0,0
7411,26,57,27,false,null,7410,0,0,0
7412,6,3,9,false,null,7411,0,0,0
7413,42,62,43,false,null,7412,0,0,0
7414,23,15,21,false,null,7413,0,0,0
7415,229,79,106,false,null,7414,0,0,0
7416,8,6,10,false,null,7415,0,0,0
7417,7,9,4,false,null,7416,0,0,0
7418,70,15,37,false,null,7417,0,0,0
7419,173,171,123,false,null,7418,0,0,0
7420,7,2,8,false,null,7419,0,0,0
7421,173,214,202,false,null,7420,0,0,0
7422,5,2,9,false,null,7421,0,0,0
7423,36,42,20,false,null,7422,0,0,0
7424,3,4,7,false,null,7423,0,0,0
7425,7,7,4,false,null,7424,0,0,0
7426,41,26,59,false,null,7425,0,0,0
7427,3,7,7,false,null,7426,0,0,0
7428,29,64,28,false,null,7427,0,0,0
7429,82,179,153,false,null,7428,0,0,0
7430,31,26,57,false,null,7429,0,0,0
7431,12,19,7,false,null,7430,0,0,0
7432,157,234,91,false,null,7431,0,0,0
7433,42,16,75,false,null,7432,0,0,0
7434,157,100,106,false,null,7433,0,0,0
7435,180,233,113,false,null,7434,0,0,0
7436,110,162,250,false,null,7435,0,0,0
7437,19,39,54,false,null,7436,0,0,0
7438,115,67,148,false,null,7437,0,0,0
7439,190,68,144,false,null,7438,0,0,0
7440,138,231,102,false,null,7439,0,0,0
7441,23,19,22,false,null,7440,0,0,0
7442,33,66,67,false,null,7441,0,0,0
7443,34,20,46,false,null,7442,0,0,0
7444,19,69,58,false,null,7443,0,0,0
7445,17,54,56,false,null,7444,0,0,0
7446,36,27,24,false,null,7445,0,0,0
7447,9,3,9,false,null,7446,0,0,0
7448,7,24,66,false,null,7447,0,0,0
7449,10,7,7,false,null,7448,0,0,0
7450,11,6,4,false,null,7449,0,0,0
7451,2,10,2,false,null,7450,0,0,0
7452,3,9,8,false,null,7451,0,0,0
7453,42,48,24,false,null,7452,0,0,0
7454,107,144,216,false,null,7453,0,0,0
7455,138,148,93,false,null,7454,0,0,0
7456,65,62,64,false,null,7455,0,0,0
7457,245,95,205,false,null,7456,0,0,0
7458,38,35,37,false,null,7457,0,0,0
7459,10,9,10,false,null,7458,0,0,0
7460,5,2,2,false,null,7459,0,0,0
7461,35,6,54,false,null,7460,0,0,0
7462,156,210,171,false,null,7461,0,0,0
7463,3,9,5,false,null,7462,0,0,0
7464,107,207,231,false,null,7463,0,0,0
7465,10,8,8,false,null,7464,0,0,0
7466,169,178,151,false,null,7465,0,0,0
7467,7,2,2,false,null,7466,0,0,0
7468,19,34,7,false,null,7467,0,0,0
7469,30,33,46,false,null,7468,0,0,0
7470,13,29,4,false,null,7469,0,0,0
7471,8,6,4,false,null,7470,0,0,0
7472,221,212,172,false,null,7471,0,0,0
7473,40,54,67,false,null,7472,0,0,0
7474,4,10,10,false,null,7473,0,0,0
7475,239,186,197,false,null,7474,0,0,0
7476,18,29,32,false,null,7475,0,0,0
7477,8,9,4,false,null,7476,0,0,0
7478,176,117,151,false,null,7477,0,0,0
7479,238,213,89,false,null,7478,0,0,0
7480,61,43,38,false,null,7479,0,0,0
7481,10,65,69,false,null,7480,0,0,0
7482,15,47,50,false,null,7481,0,0,0
7483,9,10,5,false,null,7482,0,0,0
7484,116,240,120,false,null,7483,0,0,0
7485,81,148,220,false,null,7484,0,0,0
7486,27,40,64,false,null,7485,0,0,0
7487,7,4,10,false,null,7486,0,0,0
7488,9,37,38,false,null,7487,0,0,0
7489,6,39,12,false,null,7488,0,0,0
7490,30,62,35,false,null,7489,0,0,0
7491,7,58,46,false,null,7490,0,0,0
7492,7,7,9,false,null,7491,0,0,0
7493,15,29,52,false,null,7492,0,0,0
7494,38,6,48,false,null,7493,0,0,0
7495,12,12,17,false,null,7494,0,0,0
7496,45,25,42,false,null,7495,0,0,0
7497,9,9,4,false,null,7496,0,0,0
7498,15,11,28,false,null,7497,0,0,0
7499,9,15,48,false,null,7498,0,0,0
7500,2,10,10,false,null,7499,0,0,0
7501,229,219,103,false,null,7500,0,0,0
7502,53,59,18,false,null,7501,0,0,0
7503,154,220,247,false,null,7502,0,0,0
7504,9,4,5,false,null,7503,0,0,0
7505,45,11,54,false,null,7504,0,0,0
7506,81,230,181,false,null,7505,0,0,0
7507,136,168,139,false,null,7506,0,0,0
7508,25,39,34,false,null,7507,0,0,0
7509,49,28,27,false,null,7508,0,0,0
7510,29,69,31,false,null,7509,0,0,0
7511,7,2,10,false,null,7510,0,0,0
7512,10,8,9,false,null,7511,0,0,0
7513,43,16,51,false,null,7512,0,0,0
7514,14,35,7,false,null,7513,0,0,0
7515,2,2,7,false,null,7514,0,0,0
7516,7,43,4,false,null,7515,0,0,0
7517,191,237,247,false,null,7516,0,0,0
7518,33,32,6,false,null,7517,0,0,0
7519,36,7,18,false,null,7518,0,0,0
7520,136,249,100,false,null,7519,0,0,0
7521,9,6,4,false,null,7520,0,0,0
7522,6,5,96,false,null,7521,0,0,0
7523,23,32,2,false,null,7522,0,0,0
7524,30,56,5,false,null,7523,0,0,0
7525,232,107,216,false,null,7524,0,0,0
7526,102,138,233,false,null,7525,0,0,0
7527,11,35,66,false,null,7526,0,0,0
7528,67,53,24,false,null,7527,0,0,0
7529,29,21,23,false,null,7528,0,0,0
7530,7,4,4,false,null,7529,0,0,0
7531,111,137,80,false,null,7530,0,0,0
7532,9,8,9,false,null,7531,0,0,0
7533,26,31,55,false,null,7532,0,0,0
7534,6,3,8,false,null,7533,0,0,0
7535,47,58,19,false,null,7534,0,0,0
7536,134,162,87,false,null,7535,0,0,0
7537,19,28,59,false,null,7536,0,0,0
7538,8,6,2,false,null,7537,0,0,0
7539,33,54,45,false,null,7538,0,0,0
7540,42,11,71,false,null,7539,0,0,0
7541,34,42,20,false,null,7540,0,0,0
7542,64,19,52,false,null,7541,0,0,0
7543,2,9,7,false,null,7542,0,0,0
7544,3,6,2,false,null,7543,0,0,0
7545,21,30,95,false,null,7544,0,0,0
7546,218,120,85,false,null,7545,0,0,0
7547,22,18,16,false,null,7546,0,0,0
7548,64,40,53,false,null,7547,0,0,0
7549,65,52,24,false,null,7548,0,0,0
7550,65,18,13,false,null,7549,0,0,0
7551,3,2,3,false,null,7550,0,0,0
7552,21,23,63,false,null,7551,0,0,0
7553,23,9,94,false,null,7552,0,0,0
7554,6,6,4,false,null,7553,0,0,0
7555,161,237,141,false,null,7554,0,0,0
7556,118,163,238,false,null,7555,0,0,0
7557,38,32,34,false,null,7556,0,0,0
7558,14,33,65,false,null,7557,0,0,0
7559,66,6,46,false,null,7558,0,0,0
7560,28,12,82,false,null,7559,0,0,0
7561,194,129,197,false,null,7560,0,0,0
7562,205,130,181,false,null,7561,0,0,0
7563,59,60,70,false,null,7562,0,0,0
7564,44,12,30,false,null,7563,0,0,0
7565,180,180,109,false,null,7564,0,0,0
7566,34,37,10,false,null,7565,0,0,0
7567,6,5,9,false,null,7566,0,0,0
7568,8,13,46,false,null,7567,0,0,0
7569,246,185,190,false,null,7568,0,0,0
7570,7,3,10,false,null,7569,0,0,0
7571,44,36,99,false,null,7570,0,0,0
7572,5,10,10,false,null,7571,0,0,0
7573,155,227,128,false,null,7572,0,0,0
7574,53,36,59,false,null,7573,0,0,0
7575,122,160,132,false,null,7574,0,0,0
7576,178,91,126,false,null,7575,0,0,0
7577,16,25,10,false,null,7576,0,0,0
7578,56,68,26,false,null,7577,0,0,0
7579,144,223,241,false,null,7578,0,0,0
7580,196,116,139,false,null,7579,0,0,0
7581,184,246,178,false,null,7580,0,0,0
7582,38,13,10,false,null,7581,0,0,0
7583,88,98,70,false,null,7582,0,0,0
7584,43,34,74,false,null,7583,0,0,0
7585,14,47,15,false,null,7584,0,0,0
7586,29,25,95,false,null,7585,0,0,0
7587,39,28,20,false,null,7586,0,0,0
7588,20,12,14,false,null,7587,0,0,0
7589,9,3,5,false,null,7588,0,0,0
7590,85,233,166,false,null,7589,0,0,0
7591,94,231,66,false,null,7590,0,0,0
7592,30,10,28,false,null,7591,0,0,0
7593,70,17,69,false,null,7592,0,0,0
7594,229,132,206,false,null,7593,0,0,0
7595,171,192,196,false,null,7594,0,0,0
7596,33,13,15,false,null,7595,0,0,0
7597,169,205,174,false,null,7596,0,0,0
7598,25,14,56,false,null,7597,0,0,0
7599,26,22,33,false,null,7598,0,0,0
7600,4,9,7,false,null,7599,0,0,0
7601,5,67,56,false,null,7600,0,0,0
7602,7,8,4,false,null,7601,0,0,0
7603,51,69,11,false,null,7602,0,0,0
7604,42,30,82,false,null,7603,0,0,0
7605,199,207,166,false,null,7604,0,0,0
7606,26,19,63,false,null,7605,0,0,0
7607,39,9,46,false,null,7606,0,0,0
7608,43,13,63,false,null,7607,0,0,0
7609,192,156,146,false,null,7608,0,0,0
7610,16,12,6,false,null,7609,0,0,0
7611,130,192,160,false,null,7610,0,0,0
7612,9,4,4,false,null,7611,0,0,0
7613,35,15,17,false,null,7612,0,0,0
7614,101,229,152,false,null,7613,0,0,0
7615,80,73,215,false,null,7614,0,0,0
7616,7,36,65,false,null,7615,0,0,0
7617,43,58,60,false,null,7616,0,0,0
7618,44,49,44,false,null,7617,0,0,0
7619,48,8,57,false,null,7618,0,0,0
7620,211,138,193,false,null,7619,0,0,0
7621,93,201,185,false,null,7620,0,0,0
7622,96,88,154,false,null,7621,0,0,0
7623,16,28,33,false,null,7622,0,0,0
7624,107,99,235,false,null,7623,0,0,0
7625,7,7,3,false,null,7624,0,0,0
7626,6,4,8,false,null,7625,0,0,0
7627,41,29,67,false,null,7626,0,0,0
7628,3,7,5,false,null,7627,0,0,0
7629,34,10,60,false,null,7628,0,0,0
7630,45,19,39,false,null,7629,0,0,0
7631,61,32,65,false,null,7630,0,0,0
7632,6,3,6,false,null,7631,0,0,0
7633,8,5,7,false,null,7632,0,0,0
7634,123,191,238,false,null,7633,0,0,0
7635,43,40,9,false,null,7634,0,0,0
7636,52,64,67,false,null,7635,0,0,0
7637,114,192,83,false,null,7636,0,0,0
7638,10,9,7,false,null,7637,0,0,0
7639,4,6,7,false,null,7638,0,0,0
7640,28,23,59,false,null,7639,0,0,0
7641,10,2,5,false,null,7640,0,0,0
7642,217,199,174,false,null,7641,0,0,0
7643,115,109,90,false,null,7642,0,0,0
7644,9,16,16,false,null,7643,0,0,0
7645,195,188,242,false,null,7644,0,0,0
7646,19,33,12,false,null,7645,0,0,0
7647,7,4,2,false,null,7646,0,0,0
7648,16,6,45,false,null,7647,0,0,0
7649,45,56,14,false,null,7648,0,0,0
7650,8,10,5,false,null,7649,0,0,0
7651,30,39,66,false,null,7650,0,0,0
7652,59,16,29,false,null,7651,0,0,0
7653,5,7,4,false,null,7652,0,0,0
7654,31,41,30,false,null,7653,0,0,0
7655,18,22,95,false,null,7654,0,0,0
7656,108,156,67,false,null,7655,0,0,0
7657,163,211,218,false,null,7656,0,0,0
7658,33,32,24,false,null,7657,0,0,0
7659,62,24,55,false,null,7658,0,0,0
7660,27,21,94,false,null,7659,0,0,0
7661,218,111,88,false,null,7660,0,0,0
7662,30,8,50,false,null,7661,0,0,0
7663,5,39,57,false,null,7662,0,0,0
7664,82,151,238,false,null,7663,0,0,0
7665,5,8,48,false,null,7664,0,0,0
7666,7,6,3,false,null,7665,0,0,0
7667,13,42,84,false,null,7666,0,0,0
7668,38,24,24,false,null,7667,0,0,0
7669,37,30,71,false,null,7668,0,0,0
7670,9,5,9,false,null,7669,0,0,0
7671,5,38,28,false,null,7670,0,0,0
7672,29,7,48,false,null,7671,0,0,0
7673,211,126,245,false,null,7672,0,0,0
7674,6,4,6,false,null,7673,0,0,0
7675,243,128,86,false,null,7674,0,0,0
7676,52,30,25,false,null,7675,0,0,0
7677,5,8,6,false,null,7676,0,0,0
7678,59,19,55,false,null,7677,0,0,0
7679,211,233,139,false,null,7678,0,0,0
7680,31,42,79,false,null,7679,0,0,0
7681,28,35,97,false,null,7680,0,0,0
7682,91,155,126,false,null,7681,0,0,0
7683,7,9,8,false,null,7682,0,0,0
7684,40,18,3,false,null,7683,0,0,0
7685,19,60,57,false,null,7684,0,0,0
7686,43,11,51,false,null,7685,0,0,0
7687,45,31,61,false,null,7686,0,0,0
7688,9,5,8,false,null,7687,0,0,0
7689,5,63,39,false,null,7688,0,0,0
7690,40,36,76,false,null,7689,0,0,0
7691,222,116,203,false,null,7690,0,0,0
7692,48,57,40,false,null,7691,0,0,0
7693,13,7,2,false,null,7692,0,0,0
7694,9,43,64,false,null,7693,0,0,0
7695,32,69,63,false,null,7694,0,0,0
7696,111,85,146,false,null,7695,0,0,0
7697,10,4,8,false,null,7696,0,0,0
7698,60,67,20,false,null,7697,0,0,0
7699,108,123,147,false,null,7698,0,0,0
7700,14,45,50,false,null,7699,0,0,0
7701,8,7,3,false,null,7700,0,0,0
7702,8,43,24,false,null,7701,0,0,0
7703,81,93,243,false,null,7702,0,0,0
7704,65,54,40,false,null,7703,0,0,0
7705,37,15,63,false,null,7704,0,0,0
7706,43,38,18,false,null,7705,0,0,0
7707,8,35,46,false,null,7706,0,0,0
7708,40,26,97,false,null,7707,0,0,0
7709,59,62,32,false,null,7708,0,0,0
7710,155,97,219,false,null,7709,0,0,0
7711,48,35,38,false,null,7710,0,0,0
7712,21,28,30,false,null,7711,0,0,0
7713,10,3,5,false,null,7712,0,0,0
7714,7,6,10,false,null,7713,0,0,0
7715,14,15,53,false,null,7714,0,0,0
7716,23,17,52,false,null,7715,0,0,0
7717,20,32,65,false,null,7716,0,0,0
7718,53,12,17,false,null,7717,0,0,0
7719,28,69,34,false,null,7718,0,0,0
7720,14,38,41,false,null,7719,0,0,0
7721,68,35,53,false,null,7720,0,0,0
7722,5,9,93,false,null,7721,0,0,0
7723,96,91,110,false,null,7722,0,0,0
7724,38,29,24,false,null,7723,0,0,0
7725,189,141,207,false,null,7724,0,0,0
7726,179,184,99,false,null,7725,0,0,0
7727,10,7,2,false,null,7726,0,0,0
7728,34,8,58,false,null,7727,0,0,0
7729,66,18,20,false,null,7728,0,0,0
7730,230,134,177,false,null,7729,0,0,0
7731,93,248,214,false,null,7730,0,0,0
7732,36,31,99,false,null,7731,0,0,0
7733,5,36,35,false,null,7732,0,0,0
7734,6,10,5,false,null,7733,0,0,0
7735,7,14,34,false,null,7734,0,0,0
7736,27,48,7,false,null,7735,0,0,0
7737,21,45,47,false,null,7736,0,0,0
7738,11,13,10,false,null,7737,0,0,0
7739,14,66,44,false,null,7738,0,0,0
7740,20,29,84,false,null,7739,0,0,0
7741,26,21,3,false,null,7740,0,0,0
7742,6,7,64,false,null,7741,0,0,0
7743,66,65,70,false,null,7742,0,0,0
7744,171,129,129,false,null,7743,0,0,0
7745,25,22,47,false,null,7744,0,0,0
7746,13,41,67,false,null,7745,0,0,0
7747,215,213,155,false,null,7746,0,0,0
7748,58,62,64,false,null,7747,0,0,0
7749,7,7,7,false,null,7748,0,0,0
7750,2,3,10,false,null,7749,0,0,0
7751,24,12,65,false,null,7750,0,0,0
7752,66,47,66,false,null,7751,0,0,0
7753,20,67,60,false,null,7752,0,0,0
7754,52,43,63,false,null,7753,0,0,0
7755,3,10,3,false,null,7754,0,0,0
7756,245,79,89,false,null,7755,0,0,0
7757,16,23,13,false,null,7756,0,0,0
7758,31,39,54,false,null,7757,0,0,0
7759,32,18,13,false,null,7758,0,0,0
7760,151,194,88,false,null,7759,0,0,0
7761,13,59,41,false,null,7760,0,0,0
7762,19,57,52,false,null,7761,0,0,0
7763,5,32,5,false,null,7762,0,0,0
7764,9,3,10,false,null,7763,0,0,0
7765,13,21,66,false,null,7764,0,0,0
